commit	stage	origin	layer	source	metric	mfu	correctness	compile_s	status	description
unknown	baseline				331.63633555814494	2.7671109843903787	100.0	0.0	keep	baseline
unknown	config		config		0.0	-1.0	0.0	0.0	discard	"compile_mode=compile-default (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank5]: error message=""COMPILATION FAILED: [INTERNAL_ERROR] [NCC_IINAR001] [unassigned.crzke] ISA validation failed: TensorScalarAffineSelect; inst failed assertion check: 's2d2_ts_as_valid_elem_count' - "")"
unknown	config		config		342.7472402801539	2.859818276102072	93.75	0.0	keep	attn_implementation=sdpa
unknown	config		config		0.0	-1.0	0.0	0.0	discard	weights_dtype=fp32 (metric=0 -> backend produced no throughput: OOM / HBM pressure: rc=1: [rank7]:[W830 21:53:52.910926111 NeuronMetrics.cpp:647] Warning: Neuron OOM: Segment pool state: segments=371 free_chunks=275 total_free=3084398080 largest_cached_free=58720256 nrt_free=2650800128 cached_free=433597952 allocated=22685405696 reserved=23119003648 active=22562961920 total_hbm=25769803776 (function RecordOOMFailure))
unknown	config		config		0.0	-1.0	0.0	0.0	discard	"tp_degree=1 (metric=0 -> backend produced no throughput: rc=1: [rank0]: error message=""NRT EXECUTION FAILED: lazy::AllocBind: NRT_RESOURCE; no pending ops on stream to wait for (cannot defer), Failed to allocate resource"")"
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=2 (metric=0 -> backend produced no throughput: OOM / HBM pressure: rc=1: [rank1]:[W830 22:01:50.543271569 NeuronMetrics.cpp:647] Warning: Neuron OOM: Segment pool state: segments=359 free_chunks=191 total_free=393722880 largest_cached_free=4194304 nrt_free=182452224 cached_free=211270656 allocated=25376080896 reserved=25587351552 active=25374587616 total_hbm=25769803776 (function RecordOOMFailure))
unknown	config		config		347.52402989182536	-1.0	87.5	0.0	discard	tp_degree=4 (OOM 95% HBM)
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=16 (metric=0 -> backend produced no throughput: invalid_tp: num_attention_heads=24 not divisible by tp=16)
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=32 (metric=0 -> backend produced no throughput: invalid_tp: num_attention_heads=24 not divisible by tp=32)
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=64 (metric=0 -> backend produced no throughput: invalid_tp: num_attention_heads=24 not divisible by tp=64)
unknown	config		config		334.15438785493984	2.7881211374485586	100.0	0.0	discard	cp_degree=2
unknown	config		config		334.74373981086757	2.7930385789230425	100.0	0.0	discard	cp_degree=4
unknown	config		config		333.92755625580236	2.7862284974019733	100.0	0.0	discard	cp_degree=8
unknown	config		config		0.0	-1.0	0.0	0.0	discard	batch=8 (metric=0 -> backend produced no throughput: OOM / HBM pressure: rc=1: [rank7]:[W830 22:38:49.216133658 NeuronMetrics.cpp:647] Warning: Neuron OOM: Segment pool state: segments=203 free_chunks=80 total_free=5752325632 largest_cached_free=325058560 nrt_free=5012193280 cached_free=740132352 allocated=20017478144 reserved=20757610496 active=19777461632 total_hbm=25769803776 (function RecordOOMFailure))
unknown	config		config		0.0	-1.0	0.0	0.0	discard	batch=32 (metric=0 -> backend produced no throughput: OOM / HBM pressure: rc=1: [rank3]:[W830 22:52:15.617326351 NeuronMetrics.cpp:647] Warning: Neuron OOM: Segment pool state: segments=208 free_chunks=83 total_free=9078982144 largest_cached_free=1308622848 nrt_free=4217372672 cached_free=4861609472 allocated=16690821632 reserved=21552431104 active=16450805120 total_hbm=25769803776 (function RecordOOMFailure))
unknown	known_kernel	harvested	kernel	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:model-type-transformer (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank5]: error message=""COMPILATION FAILED: [INTERNAL_ERROR] [NCC_IINAR001] [unassigned.crzke] ISA validation failed: TensorScalarAffineSelect; inst failed assertion check: 's2d2_ts_as_valid_elem_count' - "")"
unknown	borrow	borrowed	kernel	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:auto-cast-none (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank2]: error message=""COMPILATION FAILED: [INTERNAL_ERROR] [NCC_IINAR001] [unassigned.crzke] ISA validation failed: TensorScalarAffineSelect; inst failed assertion check: 's2d2_ts_as_valid_elem_count' - "")"
unknown	graph_rewrite		graph	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:optlevel1 (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank0]: error message=""COMPILATION FAILED: [INTERNAL_ERROR] [NCC_IINAR001] [unassigned.crzke] ISA validation failed: TensorScalarAffineSelect; inst failed assertion check: 's2d2_ts_as_valid_elem_count' - "")"
