commit	stage	origin	layer	source	metric	mfu	correctness	compile_s	status	description
unknown	baseline				592.8889088897432	6.567082755703697	100.0	0.0	keep	baseline
unknown	config		config		0.0	-1.0	0.0	0.0	discard	"compile_mode=compile-default (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank0]: error message=""COMPILATION FAILED: [INTERNAL_ERROR] [NCC_IINAR001] [unassigned.crzke] ISA validation failed: TensorScalarAffineSelect; inst failed assertion check: 's2d2_ts_as_valid_elem_count' - "")"
unknown	config		config		596.6761752613118	6.609032084333506	87.5	0.0	discard	attn_implementation=sdpa
unknown	config		config		0.0	-1.0	0.0	0.0	discard	"weights_dtype=fp32 (metric=0 -> backend produced no throughput: rc=1: [rank0]: error message=""NRT EXECUTION FAILED: lazy::AllocBind: NRT_RESOURCE on retry after drain, Failed to allocate resource"")"
unknown	config		config		773.2965081750847	4.2826759682452336	93.75	0.0	keep	tp_degree=2
unknown	config		config		716.7238472026572	1.9846824367064866	93.75	0.0	discard	tp_degree=4
unknown	config		config		812.0017794223381	1.1242584410186722	87.5	0.0	keep	tp_degree=8
unknown	config		config		734.9616601635469	0.5087962066116337	75.0	0.0	discard	tp_degree=16
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=32 (metric=0 -> backend produced no throughput: invalid_tp: num_attention_heads=16 not divisible by tp=32)
unknown	config		config		0.0	-1.0	0.0	0.0	discard	tp_degree=64 (metric=0 -> backend produced no throughput: invalid_tp: num_attention_heads=16 not divisible by tp=64)
unknown	config		config		593.3854216871382	6.572582336790254	100.0	0.0	discard	cp_degree=2
unknown	config		config		590.9470956947731	6.545574429681263	100.0	0.0	discard	cp_degree=4
unknown	config		config		589.7846793714853	6.532699025744449	100.0	0.0	discard	cp_degree=8
unknown	config		config		0.0	-1.0	0.0	0.0	discard	"batch=8 (metric=0 -> backend produced no throughput: rc=1: [rank0]: error message=""NRT EXECUTION FAILED: lazy::AllocBind: NRT_RESOURCE on retry after drain, Failed to allocate resource"")"
unknown	config		config		0.0	-1.0	0.0	2700.0	discard	batch=32 (compile too slow: 2700s)
unknown	known_kernel	harvested	kernel	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:model-type-transformer (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank4]: error message=""COMPILATION FAILED: Compilation failed for cache key 'bf806b224748aafcc8aafd074723a90cbdf116049567da3af2dc51adf71b8947:b5a17bb37108493faa572d7d1a3c384e1c72800f65cb13c3e7417bfe34e1e763': Command failed (neuronx-cc compilation) with exit code 70: 2026-08-30T13:39:58Z Qwen3_5TextModel[model][0]/Qwen3_5DecoderLayer[0][0]/Qwen3_5GatedDeltaNet[linear_attn][0]_select.836 [INTERNAL)"
unknown	borrow	borrowed	kernel	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:auto-cast-none (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank7]: error message=""COMPILATION FAILED: Compilation failed for cache key 'bf806b224748aafcc8aafd074723a90cbdf116049567da3af2dc51adf71b8947:b5a17bb37108493faa572d7d1a3c384e1c72800f65cb13c3e7417bfe34e1e763': Command failed (neuronx-cc compilation) with exit code 70: 2026-08-30T13:57:17Z Qwen3_5TextModel[model][0]/Qwen3_5DecoderLayer[0][0]/Qwen3_5GatedDeltaNet[linear_attn][0]_select.836 [INTERNAL)"
unknown	graph_rewrite		graph	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:optlevel1 (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank6]: error message=""COMPILATION FAILED: Compilation failed for cache key 'bf806b224748aafcc8aafd074723a90cbdf116049567da3af2dc51adf71b8947:b5a17bb37108493faa572d7d1a3c384e1c72800f65cb13c3e7417bfe34e1e763': Command failed (neuronx-cc compilation) with exit code 70: 2026-08-30T14:08:59Z Qwen3_5TextModel[model][0]/Qwen3_5DecoderLayer[0][0]/Qwen3_5GatedDeltaNet[linear_attn][0]_select.836 [INTERNAL)"
unknown	graph_rewrite		graph	neuronx-cc	0.0	-1.0	0.0	0.0	discard	"cc:optlevel2 (metric=0 -> backend produced no throughput: neuronx-cc INTERNAL ERROR (compiler bug -- escalate, do not tune around it): rc=1: [rank4]: error message=""COMPILATION FAILED: Compilation failed for cache key 'bf806b224748aafcc8aafd074723a90cbdf116049567da3af2dc51adf71b8947:b5a17bb37108493faa572d7d1a3c384e1c72800f65cb13c3e7417bfe34e1e763': Command failed (neuronx-cc compilation) with exit code 70: 2026-08-30T14:20:45Z Qwen3_5TextModel[model][0]/Qwen3_5DecoderLayer[0][0]/Qwen3_5GatedDeltaNet[linear_attn][0]_select.836 [INTERNAL)"
unknown	graph_rewrite		graph	neuronx-cc	0.0	-1.0	0.0	2700.0	discard	cc:optlevel3 (compile too slow: 2700s)
